Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.A. Mineral Industry,Carbon dioxide,Units,7.643227856,8.075360956,8.431485871,7.86781725,7.51243006,8.429482244,9.289047974,9.564997335,9.704427404,9.212064111,8.915424882,10.26209388,10.99393264,12.19645659,14.10073243,15.0878527,16.07033364,17.40116235,19.02342134,20.21411041,21.45789447,24.00898902,21.83111948,24.30597728,27.42347395,28.77761643,30.91011802,34.41272055,35.41153324,37.65761195,39.52989594,41.66082713,47.47699741,49.89260393,52.06042123,54.51899148,58.639304,66.13008533,69.09583782,73.78474803,79.52790329,94.76154928,113.3373327,116.9182559,107.0297548,111.511241,117.3395064,124.5402778,127.098452,130.6610633,116.0554301,136.3454256,143.4508785,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.A. Mineral Industry,Greenhouse gas,Units,7.643227856,8.075360956,8.431485871,7.86781725,7.51243006,8.429482244,9.289047974,9.564997335,9.704427404,9.212064111,8.915424882,10.26209388,10.99393264,12.19645659,14.10073243,15.0878527,16.07033364,17.40116235,19.02342134,20.21411041,21.45789447,24.00898902,21.83111948,24.30597728,27.42347395,28.77761643,30.91011802,34.41272055,35.41153324,37.65761195,39.52989594,41.66082713,47.47699741,49.89260393,52.06042123,54.51899148,58.639304,66.13008533,69.09583782,73.78474803,79.52790329,94.76154928,113.3373327,116.9182559,107.0297548,111.511241,117.3395064,124.5402778,127.098452,130.6610633,116.0554301,136.3454256,143.4508785,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Carbon dioxide,Units,2.212028106,2.455969762,2.60852589,2.57388325,2.791230319,3.377681311,4.337060415,4.594695838,5.103147632,5.148668403,4.948609543,6.648994645,7.352114335,7.414412033,8.323685452,9.066978242,10.15655203,10.61690872,12.49342696,13.46362085,14.13263736,14.67868774,15.83557898,16.29669768,16.11617879,17.73308147,18.3003996,20.07345042,28.38137187,24.53466295,23.99601803,24.4751459,24.3890605,25.06191879,26.83372105,27.17536145,27.6680943,28.39641787,28.9127865,28.83644728,29.97619202,28.53333949,29.60929945,29.77629601,29.00690577,30.98660175,36.08902729,36.49818975,38.79223743,39.55020171,39.47968769,40.08094374,41.21232487,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Greenhouse gas,Units,2.311908508,2.559717084,3.623549119,4.495530943,4.696735283,5.939591429,7.056386423,6.841159467,7.217786199,7.68694121,6.846376567,8.882421214,9.204013266,9.427981317,10.21002345,10.71564274,11.63734751,11.93662589,13.6718871,14.51826845,15.18432359,15.96054983,17.21199763,18.01406568,17.7462739,19.23947234,19.6673809,21.46055793,29.85375174,25.91216776,25.50468646,25.93289232,25.83689572,26.59098438,28.42853849,28.75835411,29.23094332,29.81527047,30.32162173,30.39152609,30.3416902,28.89146039,29.91817733,30.05658509,29.28938945,31.26140644,36.38612461,36.80605383,39.11893803,39.89023801,39.82330541,40.43751366,41.59702812,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Methane,Units,0.009515402,0.008347322,0.008288229,0.008612693,0.008634964,0.007310118,0.010045508,0.011877629,0.011254067,0.011603807,0.009112023,0.009334569,0.008373431,0.009268284,0.010588495,0.010964501,0.01070798,0.007967174,0.015772641,0.031747599,0.023751237,0.03450709,0.02412365,0.027992996,0.030952608,0.058695868,0.040921299,0.044352511,0.068886729,0.049981849,0.049970467,0.048211415,0.054065078,0.057060282,0.059898221,0.060685328,0.061739561,0.060595096,0.052008732,0.059016018,0.065341164,0.069888882,0.066619116,0.071105496,0.061227228,0.06218433,0.084729768,0.095952057,0.099142986,0.099718553,0.100768835,0.10456718,0.112817518,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.B. Chemical Industry,Nitrous oxide,Units,0.090365,0.0954,1.006735,1.913035,1.89687,2.5546,2.7092805,2.234586,2.1033845,2.526669,1.888655,2.224092,1.8435255,2.004301,1.8757495,1.6377,1.4700875,1.31175,1.1626875,1.0229,1.027935,1.247355,1.352295,1.689375,1.5991425,1.447695,1.32606,1.342755,1.403493147,1.327522962,1.458697962,1.409535,1.39377015,1.472005305,1.53491922,1.52230734,1.50110946,1.3582575,1.3568265,1.4960628,0.30015702,0.28823202,0.24225876,0.20918358,0.22125645,0.212620365,0.212367555,0.21191202,0.22755762,0.240317744,0.242848881,0.252002742,0.271885727,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Carbon dioxide,Units,6.463666979,6.139832294,6.648392011,6.276781364,5.693293636,5.918172734,6.041292428,5.585697367,5.386091872,5.607881807,4.797224521,5.091484959,4.418210709,3.929405207,4.33486257,4.465306436,4.235312369,4.428750212,4.54018872,4.95928178,4.971054996,5.505977333,5.792731213,5.564986208,5.990725996,6.38555642,6.203341188,6.507571003,4.462689671,4.867086111,5.23938584,5.084344064,5.075052143,5.470206905,5.805519497,7.07334182,7.36951577,8.747026433,10.19490282,11.09309479,12.04969642,13.18753204,13.97233476,15.12098648,16.66663397,17.53393025,19.31806638,21.08997918,22.71755286,21.83403906,20.03881882,22.19388257,23.19017746,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Fluorinated gases,Units,1.342988145,1.484789301,1.705507935,1.30024125,1.108798095,1.396069572,1.763899857,1.55256489,1.729759263,1.788822471,1.561003818,1.80897006,1.843105482,1.751909226,2.314480437,2.245391394,1.26429603,1.055468205,1.020145272,1.34947002,1.165800423,1.357100688,1.230267984,1.180162959,1.28275902,0.892661062,0.87788376,1.022291205,0.836672688,0.824568204,0.814876365,0.60797576,0.631490866,0.663589847,0.717477981,0.44548754,0.528226437,0.737847644,0.542621333,0.489029136,0.521178985,0.55220988,0.517597032,0.498812508,0.597745205,0.771729298,0.823394579,0.96518571,0.782140769,0.796859891,0.713448855,0.705539731,0.697719337,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Greenhouse gas,Units,7.906343987,7.716018697,8.450083666,7.667586899,6.880007985,7.389725213,7.875841761,7.199217185,7.168525157,7.455911192,6.403787717,6.94714211,6.295843005,5.706052147,6.682116544,6.743866223,5.530264357,5.516507716,5.59520787,6.345734669,6.175206291,6.906393136,7.069646237,6.790690823,7.324472359,7.332463916,7.137231534,7.587910828,5.35833854,5.748053985,6.116886606,5.750197924,5.767301409,6.202515652,6.591281078,7.59421336,7.975565208,9.569706877,10.85524831,11.71393332,12.7164876,13.90417328,14.66428306,15.80565966,17.4797084,18.52758138,20.3690873,22.3025097,23.76131779,22.86943688,20.97349557,23.14073398,24.14383477,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.C. Metal Industry,Methane,Units,0.099688863,0.091397102,0.09618372,0.090564285,0.077916254,0.075482907,0.070649476,0.060954928,0.052674022,0.059206914,0.045559378,0.046687091,0.034526814,0.024737714,0.032773537,0.033168393,0.030655958,0.032289299,0.034873878,0.036982869,0.038350872,0.043315114,0.046647041,0.045541656,0.050987344,0.054246434,0.056006586,0.05804862,0.058976181,0.05639967,0.0626244,0.057878101,0.0607584,0.0687189,0.0682836,0.075384,0.077823001,0.0848328,0.117724156,0.131809388,0.145612196,0.164431353,0.174351265,0.185860673,0.21532923,0.221921833,0.22762634,0.247344814,0.261624162,0.23853793,0.221227894,0.241311675,0.255937968,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Carbon dioxide,Units,1.332461525,1.363097913,1.542565724,1.570434545,1.508810753,1.516180367,1.548589768,1.592970486,1.670099189,1.71980416,1.739162115,1.792482643,1.829318579,1.864621118,1.936026202,1.99915775,2.06711423,2.128024441,2.253370656,2.367812184,2.526089947,2.508158117,2.353219055,2.270507274,2.32186607,2.338504992,2.334340845,2.684614905,2.649557329,2.796516951,2.6771098,2.737565028,2.760329875,2.970163695,2.975514053,3.626739642,3.571665936,3.973923211,3.809302475,4.196258137,4.151643116,4.368538127,4.703371659,4.828553255,4.818134912,5.046572385,5.10194234,5.452137317,5.388277438,5.570952067,5.725561244,5.856811758,6.036407343,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Greenhouse gas,Units,1.376666929,1.408313149,1.588833992,1.617792579,1.557286021,1.565793713,1.599358599,1.644914206,1.723242074,1.774177912,1.794802988,1.849427848,1.887601335,1.924267858,1.997054093,2.061576855,2.130931895,2.193248492,2.320007801,2.435869209,2.595573401,2.579072712,2.425568304,2.344296846,2.39710467,2.41520324,2.412509203,2.764261516,2.730686427,2.879128934,2.761199878,2.823126811,2.84735538,3.058644136,3.065440647,3.718102008,3.664454492,4.06812518,3.90489949,4.29322225,4.249941586,4.46813502,4.804232639,4.93065117,4.921454591,5.151105044,5.207682389,5.559075972,5.496403668,5.680251002,5.836014885,5.96840134,6.149114239,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.D. Non-energy Products from Fuels and Solvent Use,Nitrous oxide,Units,0.044205404,0.045215236,0.046268269,0.047358034,0.048475269,0.049613346,0.05076883,0.05194372,0.053142885,0.054373752,0.055640872,0.056945205,0.058282757,0.05964674,0.061027892,0.062419105,0.063817665,0.065224051,0.066637144,0.068057025,0.069483454,0.070914595,0.072349249,0.073789572,0.0752386,0.076698248,0.078168357,0.079646611,0.081129098,0.082611983,0.084090078,0.085561784,0.087025505,0.088480441,0.089926594,0.091362366,0.092788556,0.094201969,0.095597015,0.096964113,0.09829847,0.099596893,0.10086098,0.102097915,0.103319679,0.104532659,0.105740049,0.106938655,0.108126229,0.109298935,0.110453641,0.111589581,0.112706896,,,,,,,,
India,IN,IND,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Accessed on 2022-11-07. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. Accessed on 2022-11-07; IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",2.E. Electronics Industry,Fluorinated gases,Units,,,,,,0.77624,0.81468,0.85436,0.8928,0.93124,0.96968,0.96968,1.0168,1.20156,1.29332,1.3392,1.3392,1.36276,1.57108,1.64052,1.61696,1.72236,1.6616,2.108,2.01004,2.32996,2.02616,2.3808,3.72248,3.87624,4.99224,4.3772,4.10316,5.0592,4.526,0.62124,,,,,,,,,,,,,,,,,,,,,,,,,
